NAME (groups),NAME,FACLNBR,PAYER (groups),Observation,Surgical,NICU,Stays,Days,YEAR
Other,CAPE CANAVERAL HOSPITAL,100177,TriCare or Other Federal Government,No Observation,Non-Surgical,NICU Level I,7,15,2021
Other,CAPE CANAVERAL HOSPITAL,100177,TriCare or Other Federal Government,No Observation,Non-Surgical,NICU Level III,1,3,2016
Other,CAPE CANAVERAL HOSPITAL,100177,TriCare or Other Federal Government,No Observation,Non-Surgical,NICU Level III,2,3,2017
Other,CAPE CANAVERAL HOSPITAL,100177,TriCare or Other Federal Government,No Observation,Non-Surgical,NICU Level III,3,5,2019
Other,CAPE CANAVERAL HOSPITAL,100177,TriCare or Other Federal Government,No Observation,Non-Surgical,NICU Level III,4,12,2020
Other,CAPE CANAVERAL HOSPITAL,100177,TriCare or Other Federal Government,No Observation,Non-Surgical,NICU Level III,3,6,2021
Other,CAPE CANAVERAL HOSPITAL,100177,TriCare or Other Federal Government,No Observation,Non-Surgical,Non-NICU,1,2,2017
Other,CAPE CANAVERAL HOSPITAL,100177,Veterans Affairs,No Observation,Non-Surgical,NICU Level I,1,1,2017
Other,CAPE CANAVERAL HOSPITAL,100177,Veterans Affairs,No Observation,Non-Surgical,NICU Level I,3,9,2018
Other,CAPE CANAVERAL HOSPITAL,100177,Veterans Affairs,No Observation,Non-Surgical,NICU Level I,2,3,2019
Other,CAPE CANAVERAL HOSPITAL,100177,Veterans Affairs,No Observation,Non-Surgical,NICU Level I,1,2,2020
Other,CAPE CANAVERAL HOSPITAL,100177,Veterans Affairs,No Observation,Non-Surgical,NICU Level I,3,9,2021
Other,CAPE CANAVERAL HOSPITAL,100177,Veterans Affairs,No Observation,Non-Surgical,NICU Level III,1,1,2016
Other,CAPE CANAVERAL HOSPITAL,100177,Veterans Affairs,No Observation,Non-Surgical,NICU Level III,1,4,2017
Other,CAPE CANAVERAL HOSPITAL,100177,Veterans Affairs,No Observation,Non-Surgical,NICU Level III,2,6,2020
Other,CAPE CORAL HOSPITAL,100244,Commercial Health Insurance,No Observation,Non-Surgical,NICU Level I,90,183,2016
Other,CAPE CORAL HOSPITAL,100244,Commercial Health Insurance,No Observation,Non-Surgical,NICU Level I,114,228,2017
Other,CAPE CORAL HOSPITAL,100244,Commercial Health Insurance,No Observation,Non-Surgical,NICU Level I,114,234,2018
Other,CAPE CORAL HOSPITAL,100244,Commercial Health Insurance,No Observation,Non-Surgical,NICU Level I,140,275,2019
Other,CAPE CORAL HOSPITAL,100244,Commercial Health Insurance,No Observation,Non-Surgical,NICU Level I,176,332,2020
Other,CAPE CORAL HOSPITAL,100244,Commercial Health Insurance,No Observation,Non-Surgical,NICU Level I,239,442,2021
Other,CAPE CORAL HOSPITAL,100244,Commercial Health Insurance,No Observation,Non-Surgical,NICU Level II,40,364,2016
Other,CAPE CORAL HOSPITAL,100244,Commercial Health Insurance,No Observation,Non-Surgical,NICU Level II,25,173,2017
Other,CAPE CORAL HOSPITAL,100244,Commercial Health Insurance,No Observation,Non-Surgical,NICU Level II,24,212,2018
Other,CAPE CORAL HOSPITAL,100244,Commercial Health Insurance,No Observation,Non-Surgical,NICU Level II,6,19,2019
Other,CAPE CORAL HOSPITAL,100244,Commercial Health Insurance,No Observation,Non-Surgical,NICU Level II,8,24,2020
Other,CAPE CORAL HOSPITAL,100244,Commercial Health Insurance,No Observation,Non-Surgical,NICU Level II,22,70,2021
Other,CAPE CORAL HOSPITAL,100244,Commercial Health Insurance,No Observation,Non-Surgical,NICU Level III,1,4,2021
Other,CAPE CORAL HOSPITAL,100244,Commercial Health Insurance,No Observation,Non-Surgical,Non-NICU,3,6,2016
Other,CAPE CORAL HOSPITAL,100244,Commercial Health Insurance,No Observation,Non-Surgical,Non-NICU,2,5,2017
Other,CAPE CORAL HOSPITAL,100244,Commercial Health Insurance,No Observation,Non-Surgical,Non-NICU,2,3,2018
Other,CAPE CORAL HOSPITAL,100244,Commercial Health Insurance,No Observation,Non-Surgical,Non-NICU,1,0,2019
Other,CAPE CORAL HOSPITAL,100244,Commercial Health Insurance,No Observation,Non-Surgical,Non-NICU,1,0,2020
Other,CAPE CORAL HOSPITAL,100244,Commercial Health Insurance,No Observation,Surgical,Non-NICU,1,1,2021
Other,CAPE CORAL HOSPITAL,100244,Commercial Health Insurance,Observation,Non-Surgical,Non-NICU,2,7,2016
Other,CAPE CORAL HOSPITAL,100244,Commercial Health Insurance,Observation,Surgical,Non-NICU,1,0,2020
Other,CAPE CORAL HOSPITAL,100244,Medicaid Fee-for-Service,No Observation,Non-Surgical,NICU Level I,28,58,2016
Other,CAPE CORAL HOSPITAL,100244,Medicaid Fee-for-Service,No Observation,Non-Surgical,NICU Level I,11,20,2017
Other,CAPE CORAL HOSPITAL,100244,Medicaid Fee-for-Service,No Observation,Non-Surgical,NICU Level I,22,42,2018
Other,CAPE CORAL HOSPITAL,100244,Medicaid Fee-for-Service,No Observation,Non-Surgical,NICU Level I,35,57,2019
Other,CAPE CORAL HOSPITAL,100244,Medicaid Fee-for-Service,No Observation,Non-Surgical,NICU Level I,35,65,2020
Other,CAPE CORAL HOSPITAL,100244,Medicaid Fee-for-Service,No Observation,Non-Surgical,NICU Level I,50,85,2021
Other,CAPE CORAL HOSPITAL,100244,Medicaid Fee-for-Service,No Observation,Non-Surgical,NICU Level II,15,245,2016
Other,CAPE CORAL HOSPITAL,100244,Medicaid Fee-for-Service,No Observation,Non-Surgical,NICU Level II,14,130,2017
Other,CAPE CORAL HOSPITAL,100244,Medicaid Fee-for-Service,No Observation,Non-Surgical,NICU Level II,5,19,2018
Other,CAPE CORAL HOSPITAL,100244,Medicaid Fee-for-Service,No Observation,Non-Surgical,NICU Level II,6,14,2019
Other,CAPE CORAL HOSPITAL,100244,Medicaid Fee-for-Service,No Observation,Non-Surgical,NICU Level II,8,16,2020
Other,CAPE CORAL HOSPITAL,100244,Medicaid Fee-for-Service,No Observation,Non-Surgical,NICU Level II,3,12,2021
Other,CAPE CORAL HOSPITAL,100244,Medicaid Fee-for-Service,No Observation,Non-Surgical,Non-NICU,1,0,2016
Other,CAPE CORAL HOSPITAL,100244,Medicaid Fee-for-Service,Observation,Non-Surgical,Non-NICU,1,2,2016
Other,CAPE CORAL HOSPITAL,100244,Medicaid Fee-for-Service,Observation,Non-Surgical,Non-NICU,1,1,2017
Other,CAPE CORAL HOSPITAL,100244,Medicaid Managed Care,No Observation,Non-Surgical,NICU Level I,105,224,2016
Other,CAPE CORAL HOSPITAL,100244,Medicaid Managed Care,No Observation,Non-Surgical,NICU Level I,134,250,2017
Other,CAPE CORAL HOSPITAL,100244,Medicaid Managed Care,No Observation,Non-Surgical,NICU Level I,155,284,2018
Other,CAPE CORAL HOSPITAL,100244,Medicaid Managed Care,No Observation,Non-Surgical,NICU Level I,159,282,2019
Other,CAPE CORAL HOSPITAL,100244,Medicaid Managed Care,No Observation,Non-Surgical,NICU Level I,127,236,2020
Other,CAPE CORAL HOSPITAL,100244,Medicaid Managed Care,No Observation,Non-Surgical,NICU Level I,149,269,2021
Other,CAPE CORAL HOSPITAL,100244,Medicaid Managed Care,No Observation,Non-Surgical,NICU Level II,95,1397,2016
Other,CAPE CORAL HOSPITAL,100244,Medicaid Managed Care,No Observation,Non-Surgical,NICU Level II,98,1487,2017
Other,CAPE CORAL HOSPITAL,100244,Medicaid Managed Care,No Observation,Non-Surgical,NICU Level II,46,379,2018
Other,CAPE CORAL HOSPITAL,100244,Medicaid Managed Care,No Observation,Non-Surgical,NICU Level II,15,43,2019
Other,CAPE CORAL HOSPITAL,100244,Medicaid Managed Care,No Observation,Non-Surgical,NICU Level II,19,52,2020
Other,CAPE CORAL HOSPITAL,100244,Medicaid Managed Care,No Observation,Non-Surgical,NICU Level II,25,80,2021
Other,CAPE CORAL HOSPITAL,100244,Medicaid Managed Care,No Observation,Non-Surgical,NICU Level III,1,11,2016
Other,CAPE CORAL HOSPITAL,100244,Medicaid Managed Care,No Observation,Non-Surgical,NICU Level III,1,1,2021
Other,CAPE CORAL HOSPITAL,100244,Medicaid Managed Care,No Observation,Non-Surgical,Non-NICU,1,3,2016
Other,CAPE CORAL HOSPITAL,100244,Medicaid Managed Care,No Observation,Non-Surgical,Non-NICU,3,9,2017
Other,CAPE CORAL HOSPITAL,100244,Medicaid Managed Care,No Observation,Non-Surgical,Non-NICU,2,5,2018
Other,CAPE CORAL HOSPITAL,100244,Medicaid Managed Care,No Observation,Non-Surgical,Non-NICU,1,1,2019
Other,CAPE CORAL HOSPITAL,100244,Medicaid Managed Care,No Observation,Non-Surgical,Non-NICU,1,1,2020
Other,CAPE CORAL HOSPITAL,100244,Medicaid Managed Care,No Observation,Non-Surgical,Non-NICU,1,0,2021
Other,CAPE CORAL HOSPITAL,100244,Medicaid Managed Care,No Observation,Surgical,Non-NICU,2,2,2017
Other,CAPE CORAL HOSPITAL,100244,Medicaid Managed Care,No Observation,Surgical,Non-NICU,1,1,2021
Other,CAPE CORAL HOSPITAL,100244,Medicaid Managed Care,Observation,Non-Surgical,Non-NICU,11,26,2016
Other,CAPE CORAL HOSPITAL,100244,Medicaid Managed Care,Observation,Non-Surgical,Non-NICU,11,25,2017
Other,CAPE CORAL HOSPITAL,100244,Medicaid Managed Care,Observation,Non-Surgical,Non-NICU,4,11,2018
Other,CAPE CORAL HOSPITAL,100244,Non-Payment,No Observation,Non-Surgical,Non-NICU,1,3,2017
Other,CAPE CORAL HOSPITAL,100244,Other State/Local Government,No Observation,Non-Surgical,NICU Level II,1,2,2019
Other,CAPE CORAL HOSPITAL,100244,Self Pay,No Observation,Non-Surgical,NICU Level I,2,5,2016
Other,CAPE CORAL HOSPITAL,100244,Self Pay,No Observation,Non-Surgical,NICU Level I,8,14,2017
Other,CAPE CORAL HOSPITAL,100244,Self Pay,No Observation,Non-Surgical,NICU Level I,5,8,2018
Other,CAPE CORAL HOSPITAL,100244,Self Pay,No Observation,Non-Surgical,NICU Level I,5,11,2019
Other,CAPE CORAL HOSPITAL,100244,Self Pay,No Observation,Non-Surgical,NICU Level I,6,12,2020
Other,CAPE CORAL HOSPITAL,100244,Self Pay,No Observation,Non-Surgical,NICU Level I,7,12,2021
Other,CAPE CORAL HOSPITAL,100244,Self Pay,No Observation,Non-Surgical,NICU Level II,3,15,2016
Other,CAPE CORAL HOSPITAL,100244,Self Pay,No Observation,Non-Surgical,NICU Level II,1,7,2017
Other,CAPE CORAL HOSPITAL,100244,Self Pay,No Observation,Non-Surgical,NICU Level II,1,5,2020
Other,CAPE CORAL HOSPITAL,100244,TriCare or Other Federal Government,No Observation,Non-Surgical,NICU Level I,2,4,2017
Other,CAPE CORAL HOSPITAL,100244,TriCare or Other Federal Government,No Observation,Non-Surgical,NICU Level I,6,12,2018
Other,CAPE CORAL HOSPITAL,100244,TriCare or Other Federal Government,No Observation,Non-Surgical,NICU Level I,4,6,2019
Other,CAPE CORAL HOSPITAL,100244,TriCare or Other Federal Government,No Observation,Non-Surgical,NICU Level I,4,6,2020
Other,CAPE CORAL HOSPITAL,100244,TriCare or Other Federal Government,No Observation,Non-Surgical,NICU Level I,4,8,2021
Other,CAPE CORAL HOSPITAL,100244,TriCare or Other Federal Government,No Observation,Non-Surgical,NICU Level II,4,31,2016
Other,CAPE CORAL HOSPITAL,100244,TriCare or Other Federal Government,No Observation,Non-Surgical,NICU Level II,2,6,2021
Other,CAPE CORAL HOSPITAL,100244,TriCare or Other Federal Government,No Observation,Surgical,Non-NICU,1,1,2021
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Commercial Health Insurance,No Observation,Non-Surgical,NICU Level I,45,83,2016
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Commercial Health Insurance,No Observation,Non-Surgical,NICU Level I,39,69,2017
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Commercial Health Insurance,No Observation,Non-Surgical,NICU Level I,67,150,2018
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Commercial Health Insurance,No Observation,Non-Surgical,NICU Level I,56,138,2019
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Commercial Health Insurance,No Observation,Non-Surgical,NICU Level I,91,188,2020
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Commercial Health Insurance,No Observation,Non-Surgical,NICU Level I,112,204,2021
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Commercial Health Insurance,No Observation,Non-Surgical,Non-NICU,42,64,2016
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Commercial Health Insurance,No Observation,Non-Surgical,Non-NICU,46,94,2017
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Commercial Health Insurance,No Observation,Non-Surgical,Non-NICU,43,72,2018
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Commercial Health Insurance,No Observation,Non-Surgical,Non-NICU,22,43,2019
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Commercial Health Insurance,No Observation,Non-Surgical,Non-NICU,13,30,2020
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Commercial Health Insurance,No Observation,Non-Surgical,Non-NICU,2,4,2021
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Commercial Health Insurance,No Observation,Surgical,Non-NICU,8,20,2016
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Commercial Health Insurance,No Observation,Surgical,Non-NICU,12,16,2017
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Commercial Health Insurance,No Observation,Surgical,Non-NICU,16,46,2018
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Commercial Health Insurance,No Observation,Surgical,Non-NICU,12,21,2019
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Commercial Health Insurance,No Observation,Surgical,Non-NICU,5,12,2020
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Commercial Health Insurance,No Observation,Surgical,Non-NICU,3,8,2021
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Commercial Health Insurance,Observation,Non-Surgical,Non-NICU,2,5,2016
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Commercial Health Insurance,Observation,Non-Surgical,Non-NICU,3,6,2017
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Commercial Health Insurance,Observation,Non-Surgical,Non-NICU,4,10,2018
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Commercial Health Insurance,Observation,Non-Surgical,Non-NICU,7,5,2019
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Commercial Health Insurance,Observation,Surgical,Non-NICU,1,3,2018
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Commercial Health Insurance,Observation,Surgical,Non-NICU,2,2,2020
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Kidcare,No Observation,Non-Surgical,Non-NICU,1,2,2018
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Kidcare,No Observation,Non-Surgical,Non-NICU,1,1,2019
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Kidcare,No Observation,Surgical,Non-NICU,1,1,2016
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Kidcare,No Observation,Surgical,Non-NICU,1,1,2019
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Medicaid Fee-for-Service,No Observation,Non-Surgical,NICU Level I,14,17,2016
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Medicaid Fee-for-Service,No Observation,Non-Surgical,NICU Level I,15,33,2017
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Medicaid Fee-for-Service,No Observation,Non-Surgical,NICU Level I,21,41,2018
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Medicaid Fee-for-Service,No Observation,Non-Surgical,NICU Level I,36,86,2019
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Medicaid Fee-for-Service,No Observation,Non-Surgical,NICU Level I,50,104,2020
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Medicaid Fee-for-Service,No Observation,Non-Surgical,NICU Level I,42,93,2021
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Medicaid Fee-for-Service,No Observation,Non-Surgical,Non-NICU,4,1,2016
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Medicaid Fee-for-Service,No Observation,Non-Surgical,Non-NICU,2,3,2017
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Medicaid Fee-for-Service,No Observation,Non-Surgical,Non-NICU,2,3,2018
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Medicaid Fee-for-Service,No Observation,Non-Surgical,Non-NICU,1,1,2019
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Medicaid Fee-for-Service,No Observation,Non-Surgical,Non-NICU,2,0,2020
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Medicaid Fee-for-Service,No Observation,Surgical,Non-NICU,1,5,2017
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Medicaid Fee-for-Service,No Observation,Surgical,Non-NICU,1,0,2018
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Medicaid Fee-for-Service,No Observation,Surgical,Non-NICU,1,2,2020
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Medicaid Fee-for-Service,Observation,Non-Surgical,Non-NICU,1,3,2020
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Medicaid Managed Care,No Observation,Non-Surgical,NICU Level I,112,237,2016
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Medicaid Managed Care,No Observation,Non-Surgical,NICU Level I,157,316,2017
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Medicaid Managed Care,No Observation,Non-Surgical,NICU Level I,207,458,2018
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Medicaid Managed Care,No Observation,Non-Surgical,NICU Level I,180,399,2019
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Medicaid Managed Care,No Observation,Non-Surgical,NICU Level I,213,418,2020
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Medicaid Managed Care,No Observation,Non-Surgical,NICU Level I,193,394,2021
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Medicaid Managed Care,No Observation,Non-Surgical,Non-NICU,221,446,2016
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Medicaid Managed Care,No Observation,Non-Surgical,Non-NICU,207,433,2017
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Medicaid Managed Care,No Observation,Non-Surgical,Non-NICU,162,342,2018
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Medicaid Managed Care,No Observation,Non-Surgical,Non-NICU,130,294,2019
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Medicaid Managed Care,No Observation,Non-Surgical,Non-NICU,61,115,2020
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Medicaid Managed Care,No Observation,Non-Surgical,Non-NICU,10,12,2021
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Medicaid Managed Care,No Observation,Surgical,Non-NICU,22,61,2016
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Medicaid Managed Care,No Observation,Surgical,Non-NICU,18,38,2017
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Medicaid Managed Care,No Observation,Surgical,Non-NICU,14,29,2018
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Medicaid Managed Care,No Observation,Surgical,Non-NICU,10,31,2019
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Medicaid Managed Care,No Observation,Surgical,Non-NICU,9,14,2020
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Medicaid Managed Care,No Observation,Surgical,Non-NICU,3,5,2021
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Medicaid Managed Care,Observation,Non-Surgical,Non-NICU,11,18,2016
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Medicaid Managed Care,Observation,Non-Surgical,Non-NICU,10,16,2017
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Medicaid Managed Care,Observation,Non-Surgical,Non-NICU,33,51,2018
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Medicaid Managed Care,Observation,Non-Surgical,Non-NICU,27,37,2019
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Medicaid Managed Care,Observation,Non-Surgical,Non-NICU,10,17,2020
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Medicaid Managed Care,Observation,Non-Surgical,Non-NICU,3,6,2021
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Medicaid Managed Care,Observation,Surgical,Non-NICU,2,4,2016
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Medicaid Managed Care,Observation,Surgical,Non-NICU,2,3,2019
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Medicare Managed Care,No Observation,Non-Surgical,NICU Level I,1,3,2020
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Non-Payment,No Observation,Non-Surgical,NICU Level I,1,2,2017
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Non-Payment,No Observation,Non-Surgical,NICU Level I,2,3,2020
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Non-Payment,No Observation,Non-Surgical,NICU Level I,5,11,2021
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Non-Payment,No Observation,Non-Surgical,Non-NICU,1,1,2018
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Other State/Local Government,No Observation,Non-Surgical,NICU Level I,2,2,2016
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Other State/Local Government,No Observation,Non-Surgical,NICU Level I,1,6,2019
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Other State/Local Government,No Observation,Non-Surgical,NICU Level I,2,5,2020
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Other State/Local Government,No Observation,Non-Surgical,NICU Level I,2,3,2021
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Other State/Local Government,No Observation,Non-Surgical,Non-NICU,1,0,2016
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Other State/Local Government,No Observation,Non-Surgical,Non-NICU,2,1,2017
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Other State/Local Government,Observation,Non-Surgical,Non-NICU,1,3,2018
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Self Pay,No Observation,Non-Surgical,NICU Level I,6,17,2016
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Self Pay,No Observation,Non-Surgical,NICU Level I,5,14,2017
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Self Pay,No Observation,Non-Surgical,NICU Level I,6,10,2018
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Self Pay,No Observation,Non-Surgical,NICU Level I,11,15,2019
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Self Pay,No Observation,Non-Surgical,NICU Level I,7,9,2020
Other,CAPITAL REGIONAL MEDICAL CENTER,100254,Self Pay,No Observation,Non-Surgical,NICU Level I,12,17,2021
