Hospital,MDC,MSDRG,YEAR,IsGrandTotalRowTotal,CountSYS_RECID
"JACKSON MEMORIAL HOSPITAL","MDC 11","689",2019,False,4
"ST MARY'S MEDICAL CENTER","MDC 11","699",2019,False,4
"UF HEALTH SHANDS HOSPITAL","MDC 11","689",2019,False,4
"JACKSON MEMORIAL HOSPITAL","MDC 11","700",2019,False,4
"JACKSON MEMORIAL HOSPITAL","MDC 11","661",2019,False,4
"ASCENSION SACRED HEART PENSACOLA","MDC 11","661",2019,False,4
"ASCENSION SACRED HEART PENSACOLA","MDC 11","674",2019,False,4
"ADVENTHEALTH ORLANDO","MDC 11","689",2019,False,4
"ADVENTHEALTH ORLANDO","MDC 11","684",2019,False,4
"WOLFSON CHILDREN'S HOSPITAL","MDC 11","684",2020,False,4
"WOLFSON CHILDREN'S HOSPITAL","MDC 11","698",2020,False,4
"JACKSON MEMORIAL HOSPITAL","MDC 11","659",2020,False,4
"MEMORIAL REGIONAL HOSPITAL","MDC 11","657",2020,False,4
"JACKSON MEMORIAL HOSPITAL","MDC 11","660",2020,False,4
"ASCENSION SACRED HEART PENSACOLA","MDC 11","661",2020,False,4
"ST JOSEPHS HOSPITAL","MDC 11","661",2020,False,4
"JACKSON MEMORIAL HOSPITAL","MDC 11","689",2016,False,4
"JACKSON MEMORIAL HOSPITAL","MDC 11","682",2016,False,4
"ADVENTHEALTH ORLANDO","MDC 11","684",2016,False,4
"JACKSON MEMORIAL HOSPITAL","MDC 11","696",2016,False,4
"JACKSON MEMORIAL HOSPITAL","MDC 11","698",2016,False,4
"ADVENTHEALTH ORLANDO","MDC 11","664",2016,False,4
"ST MARY'S MEDICAL CENTER","MDC 11","683",2016,False,4
"ASCENSION SACRED HEART PENSACOLA","MDC 11","660",2016,False,4
"ASCENSION SACRED HEART PENSACOLA","MDC 11","683",2016,False,4
"ARNOLD PALMER MEDICAL CENTER","MDC 11","659",2016,False,4
"ASCENSION SACRED HEART PENSACOLA","MDC 11","689",2016,False,4
"BAPTIST MEDICAL CENTER JACKSONVILLE","MDC 11","684",2016,False,4
"WOLFSON CHILDREN'S HOSPITAL","MDC 11","684",2019,False,4
"WOLFSON CHILDREN'S HOSPITAL","MDC 11","654",2019,False,4
"ASCENSION SACRED HEART PENSACOLA","MDC 11","660",2019,False,4
"ARNOLD PALMER MEDICAL CENTER","MDC 11","654",2022,False,4
"ARNOLD PALMER MEDICAL CENTER","MDC 03","158",2021,False,4
"HEALTHPARK MEDICAL CENTER","MDC 03","159",2021,False,4
"BROWARD HEALTH MEDICAL CENTER","MDC 03","155",2021,False,4
"ST MARY'S MEDICAL CENTER","MDC 03","156",2021,False,4
"TAMPA GENERAL HOSPITAL","MDC 03","158",2021,False,4
"ARNOLD PALMER MEDICAL CENTER","MDC 03","155",2021,False,4
"ARNOLD PALMER MEDICAL CENTER","MDC 03","149",2021,False,4
"ADVENTHEALTH ORLANDO","MDC 03","149",2021,False,4
"WOLFSON CHILDREN'S HOSPITAL","MDC 03","157",2021,False,4
"BROWARD HEALTH MEDICAL CENTER","MDC 03","156",2021,False,4
"NEMOURS CHILDREN'S HOSPITAL, FLORIDA","MDC 03","155",2021,False,4
"ST JOSEPHS HOSPITAL","MDC 03","137",2021,False,4
"UF HEALTH SHANDS HOSPITAL","MDC 03","135",2021,False,4
"ARNOLD PALMER MEDICAL CENTER","MDC 03","138",2021,False,4
"ST JOSEPHS HOSPITAL","MDC 03","159",2021,False,4
"ST MARY'S MEDICAL CENTER","MDC 03","137",2021,False,4
"ADVENTHEALTH ORLANDO","MDC 03","149",2022,False,4
"WOLFSON CHILDREN'S HOSPITAL","MDC 03","149",2022,False,4
"MEMORIAL REGIONAL HOSPITAL","MDC 03","154",2022,False,4
"ST MARY'S MEDICAL CENTER","MDC 03","157",2022,False,4
"ARNOLD PALMER MEDICAL CENTER","MDC 03","137",2022,False,4
"ST JOSEPHS HOSPITAL","MDC 03","159",2022,False,4
"ADVENTHEALTH ORLANDO","MDC 03","157",2022,False,4
"HEALTHPARK MEDICAL CENTER","MDC 03","155",2020,False,4
"ST MARY'S MEDICAL CENTER","MDC 03","157",2020,False,4
"TAMPA GENERAL HOSPITAL","MDC 03","155",2020,False,4
"BROWARD HEALTH MEDICAL CENTER","MDC 03","156",2020,False,4
"ASCENSION SACRED HEART PENSACOLA","MDC 03","155",2020,False,4
"ARNOLD PALMER MEDICAL CENTER","MDC 03","157",2020,False,4
"ADVENTHEALTH ORLANDO","MDC 03","137",2020,False,4
"ARNOLD PALMER MEDICAL CENTER","MDC 03","149",2020,False,4
"ASCENSION SACRED HEART PENSACOLA","MDC 03","158",2020,False,4
"ASCENSION SACRED HEART PENSACOLA","MDC 03","155",2018,False,4
"BROWARD HEALTH MEDICAL CENTER","MDC 03","155",2018,False,4
"TAMPA GENERAL HOSPITAL","MDC 03","159",2018,False,4
"ST MARY'S MEDICAL CENTER","MDC 03","152",2018,False,4
"ADVENTHEALTH ORLANDO","MDC 03","157",2018,False,4
"WOLFSON CHILDREN'S HOSPITAL","MDC 03","154",2018,False,4
"WOLFSON CHILDREN'S HOSPITAL","MDC 03","139",2018,False,4
"ADVENTHEALTH ORLANDO","MDC 03","133",2018,False,4
"TAMPA GENERAL HOSPITAL","MDC 03","133",2018,False,4
"ARNOLD PALMER MEDICAL CENTER","MDC 03","154",2018,False,4
"TAMPA GENERAL HOSPITAL","MDC 03","131",2018,False,4
"JACKSON MEMORIAL HOSPITAL","MDC 03","132",2018,False,4
"MEMORIAL REGIONAL HOSPITAL","MDC 03","131",2018,False,4
"TAMPA GENERAL HOSPITAL","MDC 03","134",2018,False,4
"UF HEALTH SHANDS HOSPITAL","MDC 03","131",2018,False,4
"BROWARD HEALTH MEDICAL CENTER","MDC 03","158",2018,False,4
"ADVENTHEALTH ORLANDO","MDC 03","155",2018,False,4
"HEALTHPARK MEDICAL CENTER","MDC 03","156",2018,False,4
"WOLFSON CHILDREN'S HOSPITAL","MDC 03","135",2018,False,4
"JACKSON MEMORIAL HOSPITAL","MDC 03","156",2017,False,4
"BROWARD HEALTH MEDICAL CENTER","MDC 03","155",2017,False,4
"ARNOLD PALMER MEDICAL CENTER","MDC 03","157",2017,False,4
"ARNOLD PALMER MEDICAL CENTER","MDC 03","154",2017,False,4
"JACKSON MEMORIAL HOSPITAL","MDC 03","155",2017,False,4
"ADVENTHEALTH ORLANDO","MDC 03","149",2017,False,4
"ASCENSION SACRED HEART PENSACOLA","MDC 03","137",2017,False,4
"TAMPA GENERAL HOSPITAL","MDC 03","132",2017,False,4
"ASCENSION SACRED HEART PENSACOLA","MDC 03","133",2017,False,4
"BAPTIST MEDICAL CENTER JACKSONVILLE","MDC 03","138",2017,False,4
"ST MARY'S MEDICAL CENTER","MDC 03","131",2017,False,4
"ADVENTHEALTH ORLANDO","MDC 03","135",2017,False,4
"ARNOLD PALMER MEDICAL CENTER","MDC 03","138",2017,False,4
"ARNOLD PALMER MEDICAL CENTER","MDC 03","137",2017,False,4
"BROWARD HEALTH MEDICAL CENTER","MDC 03","158",2017,False,4
"BROWARD HEALTH MEDICAL CENTER","MDC 03","158",2019,False,4
"BROWARD HEALTH MEDICAL CENTER","MDC 03","156",2019,False,4
"ASCENSION SACRED HEART PENSACOLA","MDC 03","152",2019,False,4
"BROWARD HEALTH MEDICAL CENTER","MDC 03","159",2019,False,4
"MEMORIAL REGIONAL HOSPITAL","MDC 03","159",2019,False,4
"ARNOLD PALMER MEDICAL CENTER","MDC 03","155",2019,False,4
"MEMORIAL REGIONAL HOSPITAL","MDC 03","131",2019,False,4
"MEMORIAL REGIONAL HOSPITAL","MDC 03","138",2019,False,4
"ST JOSEPHS HOSPITAL","MDC 03","135",2019,False,4
"ADVENTHEALTH ORLANDO","MDC 03","138",2019,False,4
"MEMORIAL REGIONAL HOSPITAL","MDC 03","135",2019,False,4
"ARNOLD PALMER MEDICAL CENTER","MDC 03","138",2019,False,4
"BAPTIST MEDICAL CENTER JACKSONVILLE","MDC 03","131",2017,False,4
"ASCENSION SACRED HEART PENSACOLA","MDC 03","131",2017,False,4
"ST JOSEPHS HOSPITAL","MDC 03","137",2017,False,4
"ST JOSEPHS HOSPITAL","MDC 03","158",2020,False,4
"ADVENTHEALTH ORLANDO","MDC 03","156",2020,False,4
"ASCENSION SACRED HEART PENSACOLA","MDC 03","159",2020,False,4
"ST JOSEPHS HOSPITAL","MDC 03","155",2020,False,4
"ASCENSION SACRED HEART PENSACOLA","MDC 03","152",2020,False,4
"ST JOSEPHS HOSPITAL","MDC 03","157",2020,False,4
"JACKSON MEMORIAL HOSPITAL","MDC 03","133",2020,False,4
"ADVENTHEALTH ORLANDO","MDC 03","135",2020,False,4
"JACKSON MEMORIAL HOSPITAL","MDC 03","130",2020,False,4
"UF HEALTH SHANDS HOSPITAL","MDC 03","129",2020,False,4
"ASCENSION SACRED HEART PENSACOLA","MDC 03","133",2020,False,4
"MEMORIAL REGIONAL HOSPITAL","MDC 03","131",2020,False,4
"BROWARD HEALTH MEDICAL CENTER","MDC 03","134",2020,False,4
"JACKSON MEMORIAL HOSPITAL","MDC 03","135",2020,False,4
"WOLFSON CHILDREN'S HOSPITAL","MDC 03","138",2020,False,4
"ST MARY'S MEDICAL CENTER","MDC 03","133",2020,False,4
"ST JOSEPHS HOSPITAL","MDC 03","149",2016,False,4
"JACKSON MEMORIAL HOSPITAL","MDC 03","156",2016,False,4
"JACKSON MEMORIAL HOSPITAL","MDC 03","135",2016,False,4
"ADVENTHEALTH ORLANDO","MDC 03","157",2016,False,4
"BAPTIST MEDICAL CENTER JACKSONVILLE","MDC 03","129",2016,False,4
"BAPTIST MEDICAL CENTER JACKSONVILLE","MDC 03","135",2016,False,4
"ADVENTHEALTH ORLANDO","MDC 03","155",2016,False,4
"ASCENSION SACRED HEART PENSACOLA","MDC 03","137",2019,False,4
"MEMORIAL REGIONAL HOSPITAL","MDC 03","155",2016,False,4
"MEMORIAL REGIONAL HOSPITAL","MDC 03","137",2016,False,4
"UF HEALTH SHANDS HOSPITAL","MDC 03","138",2016,False,4
"BAPTIST MEDICAL CENTER JACKSONVILLE","MDC 03","149",2016,False,4
"TAMPA GENERAL HOSPITAL","MDC 03","134",2016,False,4
"MEMORIAL REGIONAL HOSPITAL","MDC 03","158",2016,False,4
"ST JOSEPHS HOSPITAL","MDC 03","156",2022,False,4
"WOLFSON CHILDREN'S HOSPITAL","MDC 18","865",2021,False,4
"HEALTHPARK MEDICAL CENTER","MDC 18","863",2021,False,4
"ST JOSEPHS HOSPITAL","MDC 18","862",2021,False,4
"WOLFSON CHILDREN'S HOSPITAL","MDC 18","868",2021,False,4
"TAMPA GENERAL HOSPITAL","MDC 18","870",2021,False,4
"ARNOLD PALMER MEDICAL CENTER","MDC 18","855",2021,False,4
"ASCENSION SACRED HEART PENSACOLA","MDC 18","865",2022,False,4
"ST MARY'S MEDICAL CENTER","MDC 18","868",2022,False,4
"UF HEALTH SHANDS HOSPITAL","MDC 18","868",2022,False,4
"ARNOLD PALMER MEDICAL CENTER","MDC 18","868",2022,False,4
"UF HEALTH SHANDS HOSPITAL","MDC 18","869",2022,False,4
"NEMOURS CHILDREN'S HOSPITAL, FLORIDA","MDC 18","864",2022,False,4
"HEALTHPARK MEDICAL CENTER","MDC 18","863",2022,False,4
"ARNOLD PALMER MEDICAL CENTER","MDC 18","869",2022,False,4
"ST MARY'S MEDICAL CENTER","MDC 18","862",2022,False,4
"ASCENSION SACRED HEART PENSACOLA","MDC 18","864",2022,False,4
"ASCENSION SACRED HEART PENSACOLA","MDC 18","857",2022,False,4
"ASCENSION SACRED HEART PENSACOLA","MDC 18","853",2022,False,4
"ARNOLD PALMER MEDICAL CENTER","MDC 18","862",2022,False,4
"NEMOURS CHILDREN'S HOSPITAL, FLORIDA","MDC 18","867",2022,False,4
"MEMORIAL REGIONAL HOSPITAL","MDC 18","853",2022,False,4
"TAMPA GENERAL HOSPITAL","MDC 18","865",2022,False,4
"WOLFSON CHILDREN'S HOSPITAL","MDC 18","857",2022,False,4
"ARNOLD PALMER MEDICAL CENTER","MDC 18","855",2022,False,4
"TAMPA GENERAL HOSPITAL","MDC 18","868",2022,False,4
"ST JOSEPHS HOSPITAL","MDC 18","868",2022,False,4
"BROWARD HEALTH MEDICAL CENTER","MDC 18","872",2020,False,4
"TAMPA GENERAL HOSPITAL","MDC 18","864",2020,False,4
"ST MARY'S MEDICAL CENTER","MDC 18","857",2020,False,4
"HEALTHPARK MEDICAL CENTER","MDC 18","862",2020,False,4
"MEMORIAL REGIONAL HOSPITAL","MDC 18","854",2021,False,4
"ASCENSION SACRED HEART PENSACOLA","MDC 18","872",2018,False,4
"UF HEALTH SHANDS HOSPITAL","MDC 18","867",2018,False,4
"NEMOURS CHILDREN'S HOSPITAL, FLORIDA","MDC 18","868",2018,False,4
"UF HEALTH SHANDS HOSPITAL","MDC 18","868",2018,False,4
"WOLFSON CHILDREN'S HOSPITAL","MDC 18","868",2018,False,4
"MEMORIAL REGIONAL HOSPITAL","MDC 18","868",2018,False,4
"WOLFSON CHILDREN'S HOSPITAL","MDC 18","867",2018,False,4
"ST JOSEPHS HOSPITAL","MDC 18","862",2018,False,4
"NEMOURS CHILDREN'S HOSPITAL, FLORIDA","MDC 18","864",2018,False,4
"ST JOSEPHS HOSPITAL","MDC 18","857",2018,False,4
"NEMOURS CHILDREN'S HOSPITAL, FLORIDA","MDC 18","856",2018,False,4
"UF HEALTH SHANDS HOSPITAL","MDC 18","856",2018,False,4
"MEMORIAL REGIONAL HOSPITAL","MDC 18","857",2018,False,4
"HEALTHPARK MEDICAL CENTER","MDC 18","854",2018,False,4
"JACKSON MEMORIAL HOSPITAL","MDC 18","853",2018,False,4
"ADVENTHEALTH ORLANDO","MDC 18","856",2018,False,4
"ST MARY'S MEDICAL CENTER","MDC 18","865",2018,False,4
"WOLFSON CHILDREN'S HOSPITAL","MDC 18","854",2018,False,4
"MEMORIAL REGIONAL HOSPITAL","MDC 18","853",2018,False,4
"UF HEALTH SHANDS HOSPITAL","MDC 18","870",2018,False,4
"NEMOURS CHILDREN'S HOSPITAL, FLORIDA","MDC 18","865",2018,False,4
"HEALTHPARK MEDICAL CENTER","MDC 18","865",2018,False,4
"ADVENTHEALTH ORLANDO","MDC 18","869",2017,False,4
"BROWARD HEALTH MEDICAL CENTER","MDC 18","863",2017,False,4
"ADVENTHEALTH ORLANDO","MDC 18","863",2017,False,4
"TAMPA GENERAL HOSPITAL","MDC 18","863",2017,False,4
"ST JOSEPHS HOSPITAL","MDC 18","868",2017,False,4
"TAMPA GENERAL HOSPITAL","MDC 18","872",2017,False,4
"ST MARY'S MEDICAL CENTER","MDC 18","863",2017,False,4
"MEMORIAL REGIONAL HOSPITAL","MDC 18","867",2017,False,4
"UF HEALTH SHANDS HOSPITAL","MDC 18","870",2017,False,4
"HEALTHPARK MEDICAL CENTER","MDC 18","870",2017,False,4
"UF HEALTH SHANDS HOSPITAL","MDC 18","862",2017,False,4
"NEMOURS CHILDREN'S HOSPITAL, FLORIDA","MDC 18","870",2017,False,4
"HEALTHPARK MEDICAL CENTER","MDC 18","863",2017,False,4
"ST MARY'S MEDICAL CENTER","MDC 18","869",2017,False,4
"ST JOSEPHS HOSPITAL","MDC 18","869",2017,False,4
"NEMOURS CHILDREN'S HOSPITAL, FLORIDA","MDC 18","865",2019,False,4
"HEALTHPARK MEDICAL CENTER","MDC 18","869",2019,False,4
"NEMOURS CHILDREN'S HOSPITAL, FLORIDA","MDC 18","863",2019,False,4
"BROWARD HEALTH MEDICAL CENTER","MDC 18","868",2019,False,4
"ADVENTHEALTH ORLANDO","MDC 18","868",2019,False,4
"ST JOSEPHS HOSPITAL","MDC 18","857",2019,False,4
"UF HEALTH SHANDS HOSPITAL","MDC 18","857",2019,False,4
"NEMOURS CHILDREN'S HOSPITAL, FLORIDA","MDC 18","854",2019,False,4
"ARNOLD PALMER MEDICAL CENTER","MDC 18","862",2019,False,4
"HEALTHPARK MEDICAL CENTER","MDC 18","854",2019,False,4
"MEMORIAL REGIONAL HOSPITAL","MDC 18","870",2019,False,4
"HEALTHPARK MEDICAL CENTER","MDC 18","862",2019,False,4
"WOLFSON CHILDREN'S HOSPITAL","MDC 18","862",2019,False,4
"TAMPA GENERAL HOSPITAL","MDC 18","865",2019,False,4
"ADVENTHEALTH ORLANDO","MDC 18","870",2019,False,4
"TAMPA GENERAL HOSPITAL","MDC 18","853",2019,False,4
"MEMORIAL REGIONAL HOSPITAL","MDC 18","865",2019,False,4
"MEMORIAL REGIONAL HOSPITAL","MDC 18","870",2017,False,4
"JACKSON MEMORIAL HOSPITAL","MDC 18","870",2017,False,4
"ST MARY'S MEDICAL CENTER","MDC 18","857",2017,False,4
"UF HEALTH SHANDS HOSPITAL","MDC 18","869",2020,False,4
"ADVENTHEALTH ORLANDO","MDC 18","869",2020,False,4
"ARNOLD PALMER MEDICAL CENTER","MDC 18","868",2020,False,4
"JACKSON MEMORIAL HOSPITAL","MDC 18","864",2020,False,4
"ASCENSION SACRED HEART PENSACOLA","MDC 18","865",2020,False,4
"ST JOSEPHS HOSPITAL","MDC 18","869",2020,False,4
"MEMORIAL REGIONAL HOSPITAL","MDC 18","868",2020,False,4
"WOLFSON CHILDREN'S HOSPITAL","MDC 18","865",2020,False,4
"ADVENTHEALTH ORLANDO","MDC 18","857",2020,False,4
"NEMOURS CHILDREN'S HOSPITAL, FLORIDA","MDC 18","857",2020,False,4
"BROWARD HEALTH MEDICAL CENTER","MDC 18","863",2020,False,4
"HEALTHPARK MEDICAL CENTER","MDC 18","862",2016,False,4
"HEALTHPARK MEDICAL CENTER","MDC 18","869",2016,False,4
"ST MARY'S MEDICAL CENTER","MDC 18","863",2016,False,4
"BROWARD HEALTH MEDICAL CENTER","MDC 18","869",2016,False,4
"HEALTHPARK MEDICAL CENTER","MDC 18","857",2016,False,4
"ADVENTHEALTH ORLANDO","MDC 18","856",2016,False,4
"HEALTHPARK MEDICAL CENTER","MDC 18","853",2016,False,4
"NEMOURS CHILDREN'S HOSPITAL, FLORIDA","MDC 18","863",2016,False,4
"ARNOLD PALMER MEDICAL CENTER","MDC 18","854",2016,False,4
"ADVENTHEALTH ORLANDO","MDC 18","870",2016,False,4
"MEMORIAL REGIONAL HOSPITAL","MDC 18","862",2016,False,4
"HEALTHPARK MEDICAL CENTER","MDC 18","854",2016,False,4
"UF HEALTH SHANDS HOSPITAL","MDC 18","862",2016,False,4
"TAMPA GENERAL HOSPITAL","MDC 18","871",2016,False,4
"MEMORIAL REGIONAL HOSPITAL","MDC 18","853",2016,False,4
"JACKSON MEMORIAL HOSPITAL","MDC 18","865",2019,False,4
"ST MARY'S MEDICAL CENTER","MDC 18","863",2019,False,4
"ST JOSEPHS HOSPITAL","MDC 18","856",2019,False,4
"ASCENSION SACRED HEART PENSACOLA","MDC 18","863",2016,False,4
"BROWARD HEALTH MEDICAL CENTER","MDC 18","865",2016,False,4
"BROWARD HEALTH MEDICAL CENTER","MDC 18","868",2016,False,4
"ASCENSION SACRED HEART PENSACOLA","MDC 18","872",2016,False,4
"BAPTIST MEDICAL CENTER JACKSONVILLE","MDC 18","869",2016,False,4
"ST JOSEPHS HOSPITAL","MDC 18","853",2016,False,4
"NEMOURS CHILDREN'S HOSPITAL, FLORIDA","MDC 18","853",2016,False,4
"TAMPA GENERAL HOSPITAL","MDC 18","864",2019,False,4
"ASCENSION SACRED HEART PENSACOLA","MDC 18","868",2019,False,4
"TAMPA GENERAL HOSPITAL","MDC 18","863",2019,False,4
"ADVENTHEALTH ORLANDO","MDC 18","856",2022,False,4
"ST JOSEPHS HOSPITAL","MDC 07","446",2021,False,4
"ARNOLD PALMER MEDICAL CENTER","MDC 07","444",2021,False,4
"ARNOLD PALMER MEDICAL CENTER","MDC 07","443",2021,False,4
"BROWARD HEALTH MEDICAL CENTER","MDC 07","446",2021,False,4
"ST JOSEPHS HOSPITAL","MDC 07","440",2021,False,4
"ARNOLD PALMER MEDICAL CENTER","MDC 07","445",2021,False,4
"HEALTHPARK MEDICAL CENTER","MDC 07","441",2021,False,4
"ST JOSEPHS HOSPITAL","MDC 07","442",2021,False,4
"MEMORIAL REGIONAL HOSPITAL","MDC 07","439",2021,False,4
"WOLFSON CHILDREN'S HOSPITAL","MDC 07","439",2021,False,4
"HEALTHPARK MEDICAL CENTER","MDC 07","443",2021,False,4
"TAMPA GENERAL HOSPITAL","MDC 07","435",2021,False,4
"ADVENTHEALTH ORLANDO","MDC 07","445",2021,False,4
"MEMORIAL REGIONAL HOSPITAL","MDC 07","442",2021,False,4
"MEMORIAL REGIONAL HOSPITAL","MDC 07","417",2021,False,4
"ADVENTHEALTH ORLANDO","MDC 07","418",2021,False,4
"ST JOSEPHS HOSPITAL","MDC 07","445",2021,False,4
"HEALTHPARK MEDICAL CENTER","MDC 07","418",2021,False,4
"ADVENTHEALTH ORLANDO","MDC 07","417",2021,False,4
"BROWARD HEALTH MEDICAL CENTER","MDC 07","419",2021,False,4
"JACKSON MEMORIAL HOSPITAL","MDC 07","417",2021,False,4
"JACKSON MEMORIAL HOSPITAL","MDC 07","439",2022,False,4
"ST MARY'S MEDICAL CENTER","MDC 07","440",2022,False,4
"ASCENSION SACRED HEART PENSACOLA","MDC 07","446",2022,False,4
"NEMOURS CHILDREN'S HOSPITAL, FLORIDA","MDC 07","439",2022,False,4
"NEMOURS CHILDREN'S HOSPITAL, FLORIDA","MDC 07","438",2022,False,4
"ST JOSEPHS HOSPITAL","MDC 07","438",2022,False,4
"MEMORIAL REGIONAL HOSPITAL","MDC 07","438",2022,False,4
"WOLFSON CHILDREN'S HOSPITAL","MDC 07","443",2022,False,4
"ADVENTHEALTH ORLANDO","MDC 07","417",2022,False,4
"WOLFSON CHILDREN'S HOSPITAL","MDC 07","417",2022,False,4
"ARNOLD PALMER MEDICAL CENTER","MDC 07","418",2022,False,4
"ASCENSION SACRED HEART PENSACOLA","MDC 07","445",2021,False,4
"HEALTHPARK MEDICAL CENTER","MDC 07","443",2022,False,4
"HEALTHPARK MEDICAL CENTER","MDC 07","442",2022,False,4
"JACKSON MEMORIAL HOSPITAL","MDC 07","443",2022,False,4
"BROWARD HEALTH MEDICAL CENTER","MDC 07","444",2022,False,4
"JACKSON MEMORIAL HOSPITAL","MDC 07","405",2022,False,4
"MEMORIAL REGIONAL HOSPITAL","MDC 07","444",2022,False,4
"MEMORIAL REGIONAL HOSPITAL","MDC 07","417",2022,False,4
"ASCENSION SACRED HEART PENSACOLA","MDC 07","419",2021,False,4
"TAMPA GENERAL HOSPITAL","MDC 07","442",2020,False,4
"ST JOSEPHS HOSPITAL","MDC 07","443",2020,False,4
"ARNOLD PALMER MEDICAL CENTER","MDC 07","446",2021,False,4
"WOLFSON CHILDREN'S HOSPITAL","MDC 07","446",2021,False,4
"UF HEALTH SHANDS HOSPITAL","MDC 07","446",2020,False,4
"MEMORIAL REGIONAL HOSPITAL","MDC 07","443",2021,False,4
"ADVENTHEALTH ORLANDO","MDC 07","440",2020,False,4
"WOLFSON CHILDREN'S HOSPITAL","MDC 07","441",2021,False,4
"ASCENSION SACRED HEART PENSACOLA","MDC 07","438",2020,False,4
"UF HEALTH SHANDS HOSPITAL","MDC 07","442",2020,False,4
"TAMPA GENERAL HOSPITAL","MDC 07","443",2020,False,4
"UF HEALTH SHANDS HOSPITAL","MDC 07","445",2020,False,4
"NEMOURS CHILDREN'S HOSPITAL, FLORIDA","MDC 07","442",2020,False,4
"ARNOLD PALMER MEDICAL CENTER","MDC 07","418",2020,False,4
"ARNOLD PALMER MEDICAL CENTER","MDC 07","438",2020,False,4
"BROWARD HEALTH MEDICAL CENTER","MDC 07","419",2020,False,4
"ASCENSION SACRED HEART PENSACOLA","MDC 07","418",2021,False,4
"NEMOURS CHILDREN'S HOSPITAL, FLORIDA","MDC 07","418",2020,False,4
"ADVENTHEALTH ORLANDO","MDC 07","405",2020,False,4
"ARNOLD PALMER MEDICAL CENTER","MDC 07","441",2020,False,4
"MEMORIAL REGIONAL HOSPITAL","MDC 07","438",2018,False,4
"UF HEALTH SHANDS HOSPITAL","MDC 07","443",2018,False,4
"WOLFSON CHILDREN'S HOSPITAL","MDC 07","443",2018,False,4
"NEMOURS CHILDREN'S HOSPITAL, FLORIDA","MDC 07","444",2018,False,4
"ASCENSION SACRED HEART PENSACOLA","MDC 07","443",2018,False,4
"ADVENTHEALTH ORLANDO","MDC 07","446",2018,False,4
"ST MARY'S MEDICAL CENTER","MDC 07","442",2018,False,4
"ADVENTHEALTH ORLANDO","MDC 07","442",2018,False,4
"BROWARD HEALTH MEDICAL CENTER","MDC 07","442",2018,False,4
"ARNOLD PALMER MEDICAL CENTER","MDC 07","441",2018,False,4
"UF HEALTH SHANDS HOSPITAL","MDC 07","441",2018,False,4
"ARNOLD PALMER MEDICAL CENTER","MDC 07","417",2018,False,4
"MEMORIAL REGIONAL HOSPITAL","MDC 07","419",2018,False,4
"JACKSON MEMORIAL HOSPITAL","MDC 07","445",2018,False,4
"ARNOLD PALMER MEDICAL CENTER","MDC 07","440",2018,False,4
"ADVENTHEALTH ORLANDO","MDC 07","438",2018,False,4
"NEMOURS CHILDREN'S HOSPITAL, FLORIDA","MDC 07","442",2018,False,4
"NEMOURS CHILDREN'S HOSPITAL, FLORIDA","MDC 07","446",2021,False,4
"ADVENTHEALTH ORLANDO","MDC 07","438",2021,False,4
"ASCENSION SACRED HEART PENSACOLA","MDC 07","443",2017,False,4
"TAMPA GENERAL HOSPITAL","MDC 07","439",2017,False,4
"ASCENSION SACRED HEART PENSACOLA","MDC 07","440",2017,False,4
"ST MARY'S MEDICAL CENTER","MDC 07","446",2017,False,4
"ADVENTHEALTH ORLANDO","MDC 07","441",2017,False,4
"ARNOLD PALMER MEDICAL CENTER","MDC 07","439",2017,False,4
"JACKSON MEMORIAL HOSPITAL","MDC 07","409",2017,False,4
"ST JOSEPHS HOSPITAL","MDC 07","441",2017,False,4
"ASCENSION SACRED HEART PENSACOLA","MDC 07","418",2017,False,4
"ST JOSEPHS HOSPITAL","MDC 07","445",2019,False,4
"HEALTHPARK MEDICAL CENTER","MDC 07","443",2019,False,4
"NEMOURS CHILDREN'S HOSPITAL, FLORIDA","MDC 07","440",2019,False,4
"ADVENTHEALTH ORLANDO","MDC 07","446",2019,False,4
"WOLFSON CHILDREN'S HOSPITAL","MDC 07","446",2019,False,4
"ARNOLD PALMER MEDICAL CENTER","MDC 07","439",2019,False,4
"ADVENTHEALTH ORLANDO","MDC 07","444",2019,False,4
"ST MARY'S MEDICAL CENTER","MDC 07","443",2019,False,4
"ST JOSEPHS HOSPITAL","MDC 07","417",2019,False,4
"BROWARD HEALTH MEDICAL CENTER","MDC 07","443",2019,False,4
"ADVENTHEALTH ORLANDO","MDC 07","443",2019,False,4
"JACKSON MEMORIAL HOSPITAL","MDC 07","420",2019,False,4
"ST JOSEPHS HOSPITAL","MDC 07","408",2019,False,4
"ST JOSEPHS HOSPITAL","MDC 07","442",2020,False,4
"JACKSON MEMORIAL HOSPITAL","MDC 07","445",2020,False,4
"JACKSON MEMORIAL HOSPITAL","MDC 07","432",2020,False,4
"WOLFSON CHILDREN'S HOSPITAL","MDC 07","442",2020,False,4
"ST MARY'S MEDICAL CENTER","MDC 07","418",2020,False,4
"ST JOSEPHS HOSPITAL","MDC 07","417",2020,False,4
"JACKSON MEMORIAL HOSPITAL","MDC 07","445",2016,False,4
"ADVENTHEALTH ORLANDO","MDC 07","439",2016,False,4
"TAMPA GENERAL HOSPITAL","MDC 07","440",2016,False,4
"MEMORIAL REGIONAL HOSPITAL","MDC 07","441",2016,False,4
"HEALTHPARK MEDICAL CENTER","MDC 07","444",2016,False,4
